cause,date,canine,state
Vehicle pursuit,8/29/1976,FALSE, KY
Gunfire,8/29/1976,FALSE, KY
Vehicle pursuit,8/20/1976,FALSE, KY
Gunfire,4/17/1976,FALSE, KY
Motorcycle accident,3/11/1976,FALSE, KY
Gunfire,1/21/1976,FALSE, KY
Gunfire (Accidental),9/1/1975,FALSE, KY
Gunfire,8/23/1975,FALSE, KY
Gunfire,6/4/1975,FALSE, KY
Automobile accident,4/27/1974,FALSE, KY
Gunfire (Accidental),4/24/1974,FALSE, KY
Gunfire,2/23/1974,FALSE, KY
Gunfire (Accidental),12/25/1973,FALSE, KY
Gunfire,11/23/1973,FALSE, KY
Heart attack,8/29/1973,FALSE, KY
Drowned,7/20/1973,FALSE, KY
Gunfire,4/26/1973,FALSE, KY
Struck by vehicle,4/23/1973,FALSE, KY
Gunfire,4/20/1973,FALSE, KY
Gunfire,10/8/1972,FALSE, KY
Automobile accident,9/29/1972,FALSE, KY
Vehicle pursuit,8/8/1972,FALSE, KY
Automobile accident,5/6/1972,FALSE, KY
Gunfire,4/12/1972,FALSE, KY
Drowned,4/8/1972,FALSE, KY
Drowned,4/8/1972,FALSE, KY
Gunfire,12/19/1971,FALSE, KY
Gunfire,12/7/1971,FALSE, KY
Gunfire,7/20/1971,FALSE, KY
Vehicular assault,5/8/1971,FALSE, KY
Gunfire,5/2/1971,FALSE, KY
Gunfire,5/2/1971,FALSE, KY
Heart attack,10/31/1970,FALSE, KY
Gunfire,7/12/1970,FALSE, KY
Gunfire,12/30/1969,FALSE, KY
Gunfire,12/30/1969,FALSE, KY
Gunfire,6/1/1969,FALSE, KY
Assault,5/13/1969,FALSE, KY
Accidental,4/8/1969,FALSE, KY
Gunfire,11/7/1968,FALSE, KY
Gunfire,11/4/1968,FALSE, KY
Automobile accident,8/18/1968,FALSE, KY
Struck by vehicle,7/26/1968,FALSE, KY
Gunfire,11/29/1967,FALSE, KY
Gunfire,11/21/1967,FALSE, KY
Gunfire (Accidental),10/25/1967,FALSE, KY
Gunfire,9/1/1967,FALSE, KY
Gunfire,2/6/1967,FALSE, KY
Vehicle pursuit,1/3/1967,FALSE, KY
Gunfire,11/26/1966,FALSE, KY
Automobile accident,11/9/1966,FALSE, KY
Gunfire,5/28/1966,FALSE, KY
Gunfire,4/30/1966,FALSE, KY
Heart attack,2/16/1966,FALSE, KY
Gunfire,9/3/1965,FALSE, KY
Gunfire,8/22/1965,FALSE, KY
Gunfire,7/8/1965,FALSE, KY
Vehicle pursuit,2/21/1965,FALSE, KY
Gunfire,9/16/1964,FALSE, KY
Heart attack,8/29/1964,FALSE, KY
Automobile accident,5/28/1964,FALSE, KY
Automobile accident,5/28/1964,FALSE, KY
Assault,3/30/1964,FALSE, KY
Motorcycle accident,8/23/1963,FALSE, KY
Gunfire,5/26/1963,FALSE, KY
Gunfire,7/20/1962,FALSE, KY
Gunfire,12/31/1961,FALSE, KY
Gunfire,12/6/1961,FALSE, KY
Gunfire,12/1/1961,FALSE, KY
Gunfire,8/1/1961,FALSE, KY
Gunfire,12/7/1960,FALSE, KY
Automobile accident,5/24/1960,FALSE, KY
Vehicle pursuit,3/29/1960,FALSE, KY
Vehicular assault,9/26/1959,FALSE, KY
Gunfire,6/27/1959,FALSE, KY
Gunfire,1/17/1959,FALSE, KY
Gunfire,10/16/1958,FALSE, KY
Automobile accident,10/11/1958,FALSE, KY
Automobile accident,10/4/1958,FALSE, KY
Motorcycle accident,8/13/1958,FALSE, KY
Gunfire,8/8/1958,FALSE, KY
Gunfire,5/18/1958,FALSE, KY
Gunfire,10/15/1957,FALSE, KY
Vehicle pursuit,7/10/1957,FALSE, KY
Gunfire,6/26/1957,FALSE, KY
Vehicle pursuit,6/21/1957,FALSE, KY
Gunfire,4/25/1957,FALSE, KY
Assault,2/18/1957,FALSE, KY
Gunfire,11/10/1956,FALSE, KY
Vehicle pursuit,11/4/1956,FALSE, KY
Stabbed,7/18/1956,FALSE, KY
Gunfire,11/21/1955,FALSE, KY
Gunfire,6/9/1955,FALSE, KY
Gunfire,2/25/1955,FALSE, KY
Gunfire,6/18/1954,FALSE, KY
Gunfire,5/9/1954,FALSE, KY
Automobile accident,4/5/1954,FALSE, KY
Gunfire,3/27/1954,FALSE, KY
Gunfire,3/27/1954,FALSE, KY
Struck by vehicle,5/19/1953,FALSE, KY
Heart attack,12/4/1952,FALSE, KY
Gunfire,11/8/1952,FALSE, KY
Gunfire,10/31/1952,FALSE, KY
Vehicle pursuit,10/4/1952,FALSE, KY
Gunfire,9/18/1952,FALSE, KY
Automobile accident,8/23/1952,FALSE, KY
Gunfire,7/3/1952,FALSE, KY
Gunfire,1/8/1952,FALSE, KY
Gunfire,12/25/1951,FALSE, KY
Heart attack,9/16/1951,FALSE, KY
Gunfire,9/15/1951,FALSE, KY
Gunfire,6/17/1951,FALSE, KY
Gunfire,2/25/1951,FALSE, KY
Automobile accident,2/14/1951,FALSE, KY
Gunfire,7/28/1950,FALSE, KY
Automobile accident,6/19/1950,FALSE, KY
Gunfire,5/11/1950,FALSE, KY
Gunfire,5/8/1950,FALSE, KY
Gunfire,4/26/1950,FALSE, KY
Gunfire,3/11/1950,FALSE, KY
Gunfire,3/4/1950,FALSE, KY
Gunfire,8/14/1949,FALSE, KY
Gunfire,7/25/1949,FALSE, KY
Automobile accident,7/21/1949,FALSE, KY
Gunfire,4/17/1949,FALSE, KY
Automobile accident,4/3/1949,FALSE, KY
Gunfire,3/24/1949,FALSE, KY
Gunfire,2/15/1949,FALSE, KY
Gunfire,11/30/1948,FALSE, KY
Automobile accident,11/14/1948,FALSE, KY
Gunfire,10/31/1948,FALSE, KY
Gunfire,9/30/1948,FALSE, KY
Gunfire,9/14/1948,FALSE, KY
Gunfire,7/18/1948,FALSE, KY
Vehicular assault,6/2/1948,FALSE, KY
Gunfire,5/8/1948,FALSE, KY
Gunfire,4/29/1948,FALSE, KY
Gunfire,4/10/1948,FALSE, KY
Gunfire,12/20/1947,FALSE, KY
Gunfire,12/20/1947,FALSE, KY
Gunfire,12/13/1947,FALSE, KY
Gunfire,11/23/1947,FALSE, KY
Gunfire,9/7/1947,FALSE, KY
Gunfire,8/24/1947,FALSE, KY
Gunfire,8/7/1947,FALSE, KY
Automobile accident,1/22/1947,FALSE, KY
Gunfire,12/24/1946,FALSE, KY
Gunfire,12/22/1946,FALSE, KY
Motorcycle accident,12/10/1946,FALSE, KY
Motorcycle accident,9/19/1946,FALSE, KY
Gunfire,5/16/1946,FALSE, KY
Gunfire,2/8/1946,FALSE, KY
Gunfire,12/17/1945,FALSE, KY
Gunfire,4/19/1945,FALSE, KY
Gunfire,10/7/1944,FALSE, KY
Gunfire,7/30/1944,FALSE, KY
Gunfire,5/18/1944,FALSE, KY
Gunfire,12/24/1943,FALSE, KY
Gunfire,11/27/1943,FALSE, KY
Gunfire,10/10/1943,FALSE, KY
Gunfire,8/17/1943,FALSE, KY
Gunfire,8/16/1943,FALSE, KY
Gunfire,5/9/1942,FALSE, KY
Gunfire,4/9/1942,FALSE, KY
Assault,3/4/1942,FALSE, KY
Vehicular assault,2/12/1942,FALSE, KY
Vehicular assault,2/10/1942,FALSE, KY
Gunfire,1/14/1942,FALSE, KY
Gunfire,1/4/1942,FALSE, KY
Gunfire,7/1/1941,FALSE, KY
Gunfire,6/25/1941,FALSE, KY
Gunfire,6/16/1941,FALSE, KY
Gunfire,5/30/1941,FALSE, KY
Gunfire,1/20/1941,FALSE, KY
Gunfire,1/5/1941,FALSE, KY
Gunfire,12/17/1940,FALSE, KY
Gunfire,10/29/1940,FALSE, KY
Gunfire,10/2/1940,FALSE, KY
Motorcycle accident,9/25/1940,FALSE, KY
Gunfire,7/10/1940,FALSE, KY
Gunfire,6/16/1940,FALSE, KY
Gunfire,4/28/1940,FALSE, KY
Gunfire,4/25/1940,FALSE, KY
Gunfire,3/16/1940,FALSE, KY
Gunfire,2/10/1940,FALSE, KY
Gunfire,2/5/1940,FALSE, KY
Motorcycle accident,12/9/1939,FALSE, KY
Gunfire,12/3/1939,FALSE, KY
Gunfire,9/16/1939,FALSE, KY
Struck by vehicle,9/10/1939,FALSE, KY
Gunfire,7/29/1939,FALSE, KY
Gunfire,1/13/1939,FALSE, KY
Automobile accident,1/7/1939,FALSE, KY
Gunfire,1/5/1939,FALSE, KY
Gunfire,12/24/1938,FALSE, KY
Motorcycle accident,11/10/1938,FALSE, KY
Struck by vehicle,4/30/1938,FALSE, KY
Gunfire,4/11/1938,FALSE, KY
Gunfire,3/14/1938,FALSE, KY
Gunfire,11/2/1937,FALSE, KY
Gunfire,10/11/1937,FALSE, KY
Gunfire,10/8/1937,FALSE, KY
Gunfire,9/19/1937,FALSE, KY
Gunfire,8/26/1937,FALSE, KY
Gunfire,8/22/1937,FALSE, KY
Gunfire (Accidental),8/3/1937,FALSE, KY
Gunfire,6/28/1937,FALSE, KY
Automobile accident,2/20/1937,FALSE, KY
Motorcycle accident,2/11/1937,FALSE, KY
Automobile accident,1/28/1937,FALSE, KY
Gunfire,11/3/1936,FALSE, KY
Gunfire,10/27/1936,FALSE, KY
Gunfire,8/21/1936,FALSE, KY
Gunfire,8/9/1936,FALSE, KY
Gunfire,8/8/1936,FALSE, KY
Gunfire,8/3/1936,FALSE, KY
Struck by vehicle,4/17/1936,FALSE, KY
Gunfire,4/1/1936,FALSE, KY
Gunfire,1/11/1936,FALSE, KY
Gunfire,12/22/1935,FALSE, KY
Gunfire,12/21/1935,FALSE, KY
Gunfire,7/28/1935,FALSE, KY
Gunfire,6/23/1935,FALSE, KY
Gunfire,6/16/1935,FALSE, KY
Duty related illness,4/29/1935,FALSE, KY
Gunfire,4/11/1935,FALSE, KY
Vehicular assault,2/23/1935,FALSE, KY
Gunfire,12/23/1934,FALSE, KY
Gunfire,11/10/1934,FALSE, KY
Gunfire,11/6/1934,FALSE, KY
Gunfire,9/28/1934,FALSE, KY
Gunfire,9/23/1934,FALSE, KY
Struck by vehicle,8/19/1934,FALSE, KY
Gunfire,8/18/1934,FALSE, KY
Gunfire,6/30/1934,FALSE, KY
Motorcycle accident,6/15/1934,FALSE, KY
Gunfire,6/1/1934,FALSE, KY
Gunfire,4/15/1934,FALSE, KY
Automobile accident,4/9/1934,FALSE, KY
Automobile accident,4/7/1934,FALSE, KY
Gunfire,12/23/1933,FALSE, KY
Gunfire,12/18/1933,FALSE, KY
Gunfire,11/25/1933,FALSE, KY
Gunfire,7/29/1933,FALSE, KY
Gunfire,6/30/1933,FALSE, KY
Gunfire,6/12/1933,FALSE, KY
Gunfire,5/28/1933,FALSE, KY
Gunfire,4/2/1933,FALSE, KY
Gunfire,3/10/1933,FALSE, KY
Gunfire,1/13/1933,FALSE, KY
Heart attack,12/18/1932,FALSE, KY
Gunfire,12/4/1932,FALSE, KY
Gunfire,11/11/1932,FALSE, KY
Gunfire,11/7/1932,FALSE, KY
Gunfire (Accidental),10/15/1932,FALSE, KY
Gunfire,10/7/1932,FALSE, KY
Struck by vehicle,8/23/1932,FALSE, KY
Gunfire,8/14/1932,FALSE, KY
Gunfire,8/6/1932,FALSE, KY
Gunfire,7/27/1932,FALSE, KY
Gunfire,7/25/1932,FALSE, KY
Gunfire,7/22/1932,FALSE, KY
Gunfire,7/13/1932,FALSE, KY
Gunfire,7/11/1932,FALSE, KY
Gunfire,6/17/1932,FALSE, KY
Gunfire,5/15/1932,FALSE, KY
Gunfire,4/12/1932,FALSE, KY
Gunfire,4/12/1932,FALSE, KY
Gunfire,1/16/1932,FALSE, KY
Gunfire,1/7/1932,FALSE, KY
Gunfire,12/25/1931,FALSE, KY
Gunfire,12/24/1931,FALSE, KY
Gunfire,11/11/1931,FALSE, KY
Gunfire,11/5/1931,FALSE, KY
Gunfire,9/26/1931,FALSE, KY
Gunfire,9/13/1931,FALSE, KY
Motorcycle accident,8/15/1931,FALSE, KY
Gunfire,6/8/1931,FALSE, KY
Gunfire,6/6/1931,FALSE, KY
Gunfire,6/6/1931,FALSE, KY
Gunfire,5/16/1931,FALSE, KY
Gunfire,5/5/1931,FALSE, KY
Gunfire,5/5/1931,FALSE, KY
Gunfire,4/30/1931,FALSE, KY
Assault,4/21/1931,FALSE, KY
Gunfire,4/17/1931,FALSE, KY
Motorcycle accident,3/6/1931,FALSE, KY
Struck by vehicle,1/31/1931,FALSE, KY
Motorcycle accident,1/31/1931,FALSE, KY
Gunfire,12/25/1930,FALSE, KY
Gunfire,12/5/1930,FALSE, KY
Vehicular assault,10/13/1930,FALSE, KY
Gunfire,6/14/1930,FALSE, KY
Gunfire,2/24/1930,FALSE, KY
Gunfire,1/31/1930,FALSE, KY
Automobile accident,1/27/1930,FALSE, KY
Gunfire,12/21/1929,FALSE, KY
Gunfire,12/16/1929,FALSE, KY
Gunfire,11/24/1929,FALSE, KY
Gunfire,11/7/1929,FALSE, KY
Gunfire,11/1/1929,FALSE, KY
Gunfire,8/25/1929,FALSE, KY
Automobile accident,8/14/1929,FALSE, KY
Gunfire,7/19/1929,FALSE, KY
Gunfire,5/16/1929,FALSE, KY
Gunfire,5/5/1929,FALSE, KY
Gunfire,4/22/1929,FALSE, KY
Gunfire,2/16/1929,FALSE, KY
Gunfire,1/11/1929,FALSE, KY
Gunfire,1/4/1929,FALSE, KY
Gunfire,12/23/1928,FALSE, KY
Fall,11/29/1928,FALSE, KY
Gunfire,11/22/1928,FALSE, KY
Gunfire,11/22/1928,FALSE, KY
Gunfire,11/7/1928,FALSE, KY
Gunfire,11/6/1928,FALSE, KY
Gunfire,9/20/1928,FALSE, KY
Gunfire,9/8/1928,FALSE, KY
Gunfire,9/2/1928,FALSE, KY
Gunfire,7/6/1928,FALSE, KY
Gunfire,7/6/1928,FALSE, KY
Gunfire,5/8/1928,FALSE, KY
Automobile accident,5/5/1928,FALSE, KY
Gunfire,3/24/1928,FALSE, KY
Gunfire,2/7/1928,FALSE, KY
Gunfire,1/16/1928,FALSE, KY
Gunfire,10/12/1927,FALSE, KY
Gunfire,10/9/1927,FALSE, KY
Gunfire,8/27/1927,FALSE, KY
Gunfire,8/21/1927,FALSE, KY
Gunfire,7/16/1927,FALSE, KY
Gunfire,6/17/1927,FALSE, KY
Gunfire,5/21/1927,FALSE, KY
Gunfire,2/10/1927,FALSE, KY
Gunfire,1/19/1927,FALSE, KY
Heart attack,12/15/1926,FALSE, KY
Gunfire,12/13/1926,FALSE, KY
Gunfire,11/15/1926,FALSE, KY
Gunfire,11/9/1926,FALSE, KY
Gunfire,11/4/1926,FALSE, KY
Gunfire,10/26/1926,FALSE, KY
Gunfire,10/18/1926,FALSE, KY
Gunfire,9/11/1926,FALSE, KY
Automobile accident,9/1/1926,FALSE, KY
Gunfire,8/18/1926,FALSE, KY
Gunfire,6/13/1926,FALSE, KY
Gunfire,6/11/1926,FALSE, KY
Gunfire,6/6/1926,FALSE, KY
Gunfire,5/25/1926,FALSE, KY
Gunfire,5/20/1926,FALSE, KY
Gunfire,5/13/1926,FALSE, KY
Gunfire,4/23/1926,FALSE, KY
Gunfire,3/11/1926,FALSE, KY
Gunfire,3/10/1926,FALSE, KY
Gunfire,2/18/1926,FALSE, KY
Gunfire,11/20/1925,FALSE, KY
Gunfire,11/14/1925,FALSE, KY
Gunfire,8/11/1925,FALSE, KY
Gunfire,8/8/1925,FALSE, KY
Gunfire,7/19/1925,FALSE, KY
Gunfire,7/15/1925,FALSE, KY
Gunfire,7/15/1925,FALSE, KY
Gunfire,7/7/1925,FALSE, KY
Gunfire,5/30/1925,FALSE, KY
Gunfire,5/9/1925,FALSE, KY
Vehicle pursuit,5/3/1925,FALSE, KY
Gunfire,4/13/1925,FALSE, KY
Gunfire,3/10/1925,FALSE, KY
Gunfire,2/22/1925,FALSE, KY
Gunfire,1/5/1925,FALSE, KY
Gunfire,8/26/1924,FALSE, KY
Gunfire,5/30/1924,FALSE, KY
Gunfire,5/4/1924,FALSE, KY
Gunfire,4/29/1924,FALSE, KY
Stabbed,4/22/1924,FALSE, KY
Gunfire,4/1/1924,FALSE, KY
Gunfire,4/1/1924,FALSE, KY
Gunfire,2/27/1924,FALSE, KY
Gunfire,2/24/1924,FALSE, KY
Gunfire,12/24/1923,FALSE, KY
Gunfire,12/14/1923,FALSE, KY
Gunfire,11/23/1923,FALSE, KY
Gunfire,11/23/1923,FALSE, KY
Gunfire,10/3/1923,FALSE, KY
Gunfire,10/3/1923,FALSE, KY
Gunfire,10/3/1923,FALSE, KY
Gunfire,9/12/1923,FALSE, KY
Gunfire,7/19/1923,FALSE, KY
Automobile accident,7/8/1923,FALSE, KY
Gunfire,7/4/1923,FALSE, KY
Gunfire,6/30/1923,FALSE, KY
Gunfire,6/22/1923,FALSE, KY
Motorcycle accident,5/13/1923,FALSE, KY
Gunfire,3/28/1923,FALSE, KY
Gunfire,2/10/1923,FALSE, KY
Gunfire,12/21/1922,FALSE, KY
Gunfire,12/10/1922,FALSE, KY
Gunfire,12/6/1922,FALSE, KY
Gunfire,11/28/1922,FALSE, KY
Gunfire,9/22/1922,FALSE, KY
Gunfire,9/2/1922,FALSE, KY
Gunfire,8/28/1922,FALSE, KY
Gunfire,8/4/1922,FALSE, KY
Motorcycle accident,7/13/1922,FALSE, KY
Gunfire,5/27/1922,FALSE, KY
Gunfire,4/11/1922,FALSE, KY
Gunfire,3/6/1922,FALSE, KY
Gunfire,12/25/1921,FALSE, KY
Gunfire,12/10/1921,FALSE, KY
Gunfire,11/1/1921,FALSE, KY
Gunfire,9/23/1921,FALSE, KY
Gunfire,9/12/1921,FALSE, KY
Automobile accident,9/1/1921,FALSE, KY
Gunfire,8/26/1921,FALSE, KY
Gunfire,7/23/1921,FALSE, KY
Gunfire,7/15/1921,FALSE, KY
Gunfire,7/15/1921,FALSE, KY
Gunfire,7/4/1921,FALSE, KY
Gunfire,3/21/1921,FALSE, KY
Gunfire,1/10/1921,FALSE, KY
Gunfire,11/6/1920,FALSE, KY
Gunfire,8/21/1920,FALSE, KY
Gunfire,8/20/1920,FALSE, KY
Motorcycle accident,8/3/1920,FALSE, KY
Gunfire,7/16/1920,FALSE, KY
Gunfire (Accidental),5/9/1920,FALSE, KY
Gunfire,3/6/1920,FALSE, KY
Gunfire,12/23/1919,FALSE, KY
Gunfire,11/29/1919,FALSE, KY
Gunfire,7/21/1919,FALSE, KY
Gunfire,6/2/1919,FALSE, KY
Struck by vehicle,5/14/1919,FALSE, KY
Gunfire,4/27/1919,FALSE, KY
Gunfire,4/7/1919,FALSE, KY
Assault,4/6/1919,FALSE, KY
Gunfire,3/31/1919,FALSE, KY
Gunfire,10/30/1918,FALSE, KY
Gunfire,10/13/1918,FALSE, KY
Gunfire,9/14/1918,FALSE, KY
Gunfire,4/9/1918,FALSE, KY
Gunfire,1/9/1918,FALSE, KY
Gunfire,12/29/1917,FALSE, KY
Automobile accident,10/28/1917,FALSE, KY
Gunfire,10/7/1917,FALSE, KY
Gunfire,8/12/1917,FALSE, KY
Gunfire,7/11/1917,FALSE, KY
Gunfire,3/12/1917,FALSE, KY
Gunfire,2/19/1917,FALSE, KY
Gunfire,2/17/1917,FALSE, KY
Gunfire,12/10/1916,FALSE, KY
Gunfire,10/4/1916,FALSE, KY
Gunfire,9/3/1916,FALSE, KY
Gunfire,8/27/1916,FALSE, KY
Gunfire,8/24/1916,FALSE, KY
Gunfire,5/16/1916,FALSE, KY
Gunfire,11/12/1915,FALSE, KY
Gunfire,9/9/1915,FALSE, KY
Gunfire,6/14/1915,FALSE, KY
Gunfire,2/8/1915,FALSE, KY
Gunfire,12/13/1914,FALSE, KY
Gunfire,12/10/1914,FALSE, KY
Gunfire,10/27/1914,FALSE, KY
Gunfire,9/18/1914,FALSE, KY
Struck by train,9/11/1914,FALSE, KY
Gunfire,8/23/1914,FALSE, KY
Gunfire,7/27/1914,FALSE, KY
Gunfire,3/29/1914,FALSE, KY
Gunfire,2/6/1914,FALSE, KY
Gunfire,12/18/1913,FALSE, KY
Gunfire,10/1/1913,FALSE, KY
Gunfire,2/19/1913,FALSE, KY
Gunfire,11/24/1912,FALSE, KY
Gunfire,11/7/1912,FALSE, KY
Gunfire,11/5/1912,FALSE, KY
Gunfire,7/6/1912,FALSE, KY
Gunfire,6/1/1912,FALSE, KY
Heart attack,2/14/1912,FALSE, KY
Gunfire,12/24/1911,FALSE, KY
Gunfire,11/15/1911,FALSE, KY
Gunfire,10/3/1911,FALSE, KY
Gunfire,10/3/1911,FALSE, KY
Gunfire,8/11/1911,FALSE, KY
Gunfire,7/14/1911,FALSE, KY
Gunfire,7/14/1911,FALSE, KY
Stabbed,5/7/1911,FALSE, KY
Gunfire,3/12/1911,FALSE, KY
Gunfire,3/12/1911,FALSE, KY
Gunfire,12/24/1910,FALSE, KY
Gunfire,11/10/1910,FALSE, KY
Gunfire,10/20/1910,FALSE, KY
Gunfire,10/3/1910,FALSE, KY
Gunfire,9/13/1910,FALSE, KY
Gunfire,6/29/1910,FALSE, KY
Duty related illness,6/5/1910,FALSE, KY
Gunfire,5/23/1910,FALSE, KY
Gunfire,1/30/1910,FALSE, KY
Gunfire,12/11/1909,FALSE, KY
Gunfire,11/19/1909,FALSE, KY
Gunfire,9/24/1909,FALSE, KY
Gunfire,6/17/1909,FALSE, KY
Gunfire,5/22/1909,FALSE, KY
Gunfire,1/14/1909,FALSE, KY
Gunfire,12/27/1908,FALSE, KY
Gunfire,12/23/1908,FALSE, KY
Gunfire,12/22/1908,FALSE, KY
Gunfire,12/5/1908,FALSE, KY
Stabbed,9/18/1908,FALSE, KY
Gunfire,8/8/1908,FALSE, KY
Gunfire,6/19/1908,FALSE, KY
Gunfire,12/14/1907,FALSE, KY
Gunfire,12/13/1907,FALSE, KY
Gunfire,12/12/1907,FALSE, KY
Animal related,11/15/1907,FALSE, KY
Gunfire,11/5/1907,FALSE, KY
Gunfire,8/23/1907,FALSE, KY
Gunfire,8/3/1907,FALSE, KY
Gunfire,7/26/1907,FALSE, KY
Gunfire,7/4/1907,FALSE, KY
Exposure to toxins,4/24/1907,FALSE, KY
Gunfire,4/2/1907,FALSE, KY
Gunfire,9/10/1906,FALSE, KY
Gunfire (Accidental),5/21/1906,FALSE, KY
Gunfire,4/23/1906,FALSE, KY
Gunfire (Accidental),1/6/1906,FALSE, KY
Gunfire,12/25/1905,FALSE, KY
Gunfire,12/10/1905,FALSE, KY
Gunfire,5/22/1905,FALSE, KY
Heart attack,2/5/1905,FALSE, KY
Gunfire,12/20/1904,FALSE, KY
Gunfire (Accidental),10/4/1904,FALSE, KY
Gunfire,5/30/1904,FALSE, KY
Gunfire,4/17/1904,FALSE, KY
Gunfire,4/14/1904,FALSE, KY
Gunfire,3/29/1904,FALSE, KY
Gunfire,2/6/1904,FALSE, KY
Gunfire,11/1/1903,FALSE, KY
Gunfire,9/7/1903,FALSE, KY
Gunfire,6/25/1903,FALSE, KY
Gunfire,4/5/1903,FALSE, KY
Gunfire,3/21/1903,FALSE, KY
Gunfire,3/19/1903,FALSE, KY
Gunfire,11/13/1902,FALSE, KY
Gunfire,11/8/1902,FALSE, KY
Gunfire,7/27/1902,FALSE, KY
Gunfire,7/22/1902,FALSE, KY
Gunfire,6/19/1902,FALSE, KY
Gunfire,5/11/1902,FALSE, KY
Gunfire,4/19/1902,FALSE, KY
Gunfire (Accidental),4/11/1902,FALSE, KY
Gunfire,2/17/1902,FALSE, KY
Gunfire,2/17/1902,FALSE, KY
Gunfire,10/26/1901,FALSE, KY
Fire,7/27/1901,FALSE, KY
Gunfire,7/22/1901,FALSE, KY
Gunfire,7/14/1901,FALSE, KY
Gunfire,6/9/1901,FALSE, KY
Gunfire,6/8/1901,FALSE, KY
Gunfire,4/11/1901,FALSE, KY
Gunfire,4/10/1901,FALSE, KY
Gunfire,4/1/1901,FALSE, KY
Gunfire,2/1/1901,FALSE, KY
Gunfire,12/24/1900,FALSE, KY
Animal related,11/15/1900,FALSE, KY
Gunfire,6/12/1900,FALSE, KY
Gunfire,5/25/1900,FALSE, KY
Gunfire,1/30/1900,FALSE, KY
Gunfire,1899-12-12,FALSE, KY
Gunfire,1899-12-09,FALSE, KY
Gunfire,1899-10-01,FALSE, KY
Gunfire,1899-09-19,FALSE, KY
Gunfire,1899-09-02,FALSE, KY
Gunfire,1899-07-12,FALSE, KY
Gunfire,1899-07-08,FALSE, KY
Gunfire,1899-06-01,FALSE, KY
Gunfire,1899-04-15,FALSE, KY
Gunfire,1898-12-31,FALSE, KY
Stabbed,1898-12-24,FALSE, KY
Gunfire,1898-12-22,FALSE, KY
Gunfire,1898-08-12,FALSE, KY
Gunfire,1898-03-25,FALSE, KY
Weather/Natural disaster,1898-01-09,FALSE, KY
Gunfire,1897-11-05,FALSE, KY
Gunfire,1897-11-02,FALSE, KY
Gunfire (Accidental),1897-05-22,FALSE, KY
Gunfire,1897-05-21,FALSE, KY
Gunfire,1897-04-14,FALSE, KY
Gunfire,1897-03-13,FALSE, KY
Gunfire,1896-12-27,FALSE, KY
Gunfire,1896-11-03,FALSE, KY
Gunfire,1896-07-04,FALSE, KY
Gunfire,1896-04-25,FALSE, KY
Gunfire,1896-02-15,FALSE, KY
Gunfire,1896-02-04,FALSE, KY
Gunfire,1895-10-19,FALSE, KY
Gunfire,1895-07-04,FALSE, KY
Gunfire,1895-06-16,FALSE, KY
Heart attack,1894-11-09,FALSE, KY
Gunfire,1894-10-13,FALSE, KY
Gunfire,1894-07-29,FALSE, KY
Gunfire,1894-04-28,FALSE, KY
Gunfire,1893-10-22,FALSE, KY
Gunfire,1893-10-03,FALSE, KY
Gunfire,1893-09-06,FALSE, KY
Gunfire,1893-07-29,FALSE, KY
Gunfire,1893-01-03,FALSE, KY
Gunfire,1892-12-24,FALSE, KY
Gunfire,1892-07-26,FALSE, KY
Gunfire,1892-07-26,FALSE, KY
Heart attack,1892-04-23,FALSE, KY
Gunfire,1892-03-31,FALSE, KY
Gunfire,1892-02-29,FALSE, KY
Stabbed,1891-12-26,FALSE, KY
Gunfire,1891-11-21,FALSE, KY
Gunfire,1891-09-13,FALSE, KY
Gunfire,1891-05-27,FALSE, KY
Gunfire,1891-02-16,FALSE, KY
Stabbed,1890-12-18,FALSE, KY
Heart attack,1890-11-29,FALSE, KY
Gunfire,1890-10-17,FALSE, KY
Gunfire,1890-09-09,FALSE, KY
Assault,1890-07-07,FALSE, KY
Gunfire,1890-05-04,FALSE, KY
Gunfire,1889-10-23,FALSE, KY
Stabbed,1888-08-16,FALSE, KY
Stabbed,1888-08-16,FALSE, KY
Gunfire,1888-06-25,FALSE, KY
Gunfire,1888-05-12,FALSE, KY
Gunfire,1887-12-31,FALSE, KY
Gunfire,1887-10-07,FALSE, KY
Gunfire,1887-07-30,FALSE, KY
Gunfire,1886-08-02,FALSE, KY
Gunfire,1885-12-06,FALSE, KY
Gunfire,1885-02-24,FALSE, KY
Gunfire,1885-01-29,FALSE, KY
Gunfire,1884-11-17,FALSE, KY
Gunfire,1884-08-19,FALSE, KY
Gunfire,1884-08-16,FALSE, KY
Gunfire,1884-07-13,FALSE, KY
Gunfire,1883-12-23,FALSE, KY
Gunfire,1883-10-15,FALSE, KY
Gunfire,1883-07-07,FALSE, KY
Gunfire,1883-06-17,FALSE, KY
Gunfire,1882-12-29,FALSE, KY
Gunfire,1882-09-18,FALSE, KY
Gunfire,1882-07-25,FALSE, KY
Gunfire,1882-06-24,FALSE, KY
Gunfire,1881-08-01,FALSE, KY
Gunfire,1881-08-01,FALSE, KY
Gunfire,1878-11-20,FALSE, KY
Gunfire,1878-01-07,FALSE, KY
Assault,1877-10-29,FALSE, KY
Gunfire,1875-12-27,FALSE, KY
Gunfire,1869-10-27,FALSE, KY
Gunfire,1869-09-18,FALSE, KY
Gunfire (Accidental),1869-07-08,FALSE, KY
